,title,price,link
20,"Lenovo IdeaPad Slim 5 AMD Ryzen 7 7730U 14"" (35.5cm) WUXGA+ IPS Laptop (16GB/512GB SSD/Win 11/Office 2021/Backlit KB/FHD IR Camera/Alexa/3 Month Game Pass/Arctic Grey/1.46Kg), 82XE0072IN  ","59,190",https://amazon.in//sspa/click?ie=UTF8&spc=MTo5NjA2MTMxNjk4NTUxOTA6MTcyMDU0Mzk1NTpzcF9hdGZfbmV4dDozMDAwNTA0NDgxMTc5MzI6OjA6Og&url=%2FLenovo-IdeaPad-35-5cm-Backlit-82XE0072IN%2Fdp%2FB0CFF4S5H1%2Fref%3Dsr_1_82_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720543955%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-82-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
21,"HP [Windows 11 Home] 255 G8 Notebook, 15.6'' HD Display, AMD Athlon 3020e Processor, 8GB Memory, 256GB SSD, Wi-Fi, Bluetooth, Type-C Port, RJ-45 Port, Black  ","23,890",https://amazon.in//HP-255-G8-Processor-Bluetooth/dp/B0B6LCJ3FD/ref=sr_1_83?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs&dib_tag=se&keywords=laptop&qid=1720543955&sprefix=laptop%2Caps%2C322&sr=8-83
22,"ASUS Vivobook 16 (2023)Thin & Light Laptop,Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+(16GB RAM/512GB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Black/1.88 kg) X1605VA-MB947WS  ","84,990",https://amazon.in//ASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB947WS/dp/B0CHMZRC89/ref=sr_1_84?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs&dib_tag=se&keywords=laptop&qid=1720543955&sprefix=laptop%2Caps%2C322&sr=8-84
23,"Acer Aspire 5 Gaming Laptop 13th Gen Intel Core i5(16GB RAM/512GB SSD/NVIDIA RTX 2050 4GB Graphics/144Hz/Win11Home)A515-58GM 15.6"" FHD Display, Steel Gray, Backlit Keyboard, Fingerprint Reader, 1.78KG  ","57,990",https://amazon.in//Acer-Graphics-Win11Home-A515-58GM-Fingerprint/dp/B0D1G7B66L/ref=sr_1_85?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs&dib_tag=se&keywords=laptop&qid=1720543955&sprefix=laptop%2Caps%2C322&sr=8-85
24,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU  ","31,990",https://amazon.in//HP-15-6inch-Micro-Edge-Anti-Glare-15s-Eq2143au/dp/B09R1MMMTH/ref=sr_1_8?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TMpuecSesXxO13ir63QBGp-EkJK7CNoj2q_kHhW2puTiu2Zi2mrRg3ZyVIKMyj7hRd8O49t0dmfMWqMHv7awpjvRTwgEGaYKEFs_Z0Qma-ceTNXZbK-IYmqKzQieKY3XujvMXIV5MnJZs_BIwv3UJ9RgBojsOqkGlVYu6b-yUG3X3fzdY8e6LYqrShZMpmLADwHaggkpOqH39femdCmgF4k.BIbh5_CU1n_X_14ZgxFCDOS2_3SHKXIgmQwwfVLTBhM&dib_tag=se&keywords=laptop&qid=1720543913&sprefix=laptop%2Caps%2C322&sr=8-8
25,"(Renewed) HP Chromebook C640 10th Gen Intel Core i5 FHD Thin & Light Touchscreen Laptop (8 GB DDR4 RAM/64GB eMMC SSD + 32 GB MicroSD Card/14"" (35.6 cm) FHD/Chrome OS/WiFi/BT/Webcam/Intel Graphics)  ","17,398",https://amazon.in//Refurbished-HP-Chromebook-Touchscreen-Graphics/dp/B0C58D629M/ref=sr_1_86?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs&dib_tag=se&keywords=laptop&qid=1720543955&sprefix=laptop%2Caps%2C322&sr=8-86
26,(Refurbished) 2020 HP Chromebook x360 Laptop Computer 8th Gen Intel Core i3-8130U up to 3.4GHz (Beat i5-7200U) 8GB DDR4 RAM 64GB eMMC 14inch FHD 2-in-1 Touchscreen  ,"14,862",https://amazon.in//HP-Chromebook-Computer-i3-8130U-Touchscreen/dp/B0858DLD9F/ref=sr_1_87?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs&dib_tag=se&keywords=laptop&qid=1720543955&sprefix=laptop%2Caps%2C322&sr=8-87
27,"ASUS Vivobook 16 (2023), Intel Core i9-13900H 13th Gen, 16"" (40.64 cm) FHD+, Thin & Light Laptop (16GB/1TB SSD/Intel Iris Xe/Win 11/Office 2021/Backlit KB/Fingerprint/Silver/1.88 kg), X1605VA-MB956WS  ","89,990",https://amazon.in//ASUS-Vivobook-i9-13900H-Fingerprint-X1605VA-MB956WS/dp/B0CHMWDN6Z/ref=sr_1_88?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs&dib_tag=se&keywords=laptop&qid=1720543955&sprefix=laptop%2Caps%2C322&sr=8-88
28,"HP Laptop 15, 12th Gen i3-1215U, 15.6-inch (39.6 cm), FHD, Anti-Glare, 8GB DDR4, 512GB SSD, Intel UHD Graphics, Dual Speakers, (Win 11, MSO 2021, Silver, 1.69 kg), 15s-fy5006TU  ","36,349",https://amazon.in//HP-i3-1215U-15-6-inch-Anti-Glare-15s-fy5006TU/dp/B0CJBL2QWY/ref=sr_1_89?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs&dib_tag=se&keywords=laptop&qid=1720543955&sprefix=laptop%2Caps%2C322&sr=8-89
29,"HP OMEN Gaming Laptop, Intel Core i7-13700HX, 6GB RTX 3050 GPU, 16.1-inch (40.9 cm), 95W TGP, FHD, IPS, 165Hz, 300 nits, 16GB DDR5, 512GB SSD, RGB Backlit KB, B&O (MSO, Black, 2.32 kg), wf0179TX  ","98,990",https://amazon.in//HP-i7-13700HX-16-1-inch-Backlit-wf0179TX/dp/B0CTMCZ5L4/ref=sr_1_90?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs&dib_tag=se&keywords=laptop&qid=1720543955&sprefix=laptop%2Caps%2C322&sr=8-90
30,"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 16"" (40.64cm) WUXGA-IPS 300Nit Thin & Light Laptop (16GB/1TB SSD/Win 11/Office 21/FHD+IR Camera/Alexa/3 mon Game Pass/Grey/1.89Kg), 83DC0042IN  ","79,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo5NjA2MTMxNjk4NTUxOTA6MTcyMDU0Mzk1NTpzcF9tdGY6MzAwMTM3MjQxMDk1NjMyOjowOjo&url=%2FLenovo-IdeaPad-40-64cm-WUXGA-IPS-83DC0042IN%2Fdp%2FB0CSSPYJWK%2Fref%3Dsr_1_91_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720543955%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
31,"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  ","56,100",https://amazon.in//sspa/click?ie=UTF8&spc=MTo5NjA2MTMxNjk4NTUxOTA6MTcyMDU0Mzk1NTpzcF9tdGY6MzAwMTg5MjkwODYxNjMyOjowOjo&url=%2FDell-Generation-i5-1334U-Processor-39-62cm%2Fdp%2FB0D46QQHW6%2Fref%3Dsr_1_92_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720543955%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
32,"MSI Thin 15, Intel Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050, Cosmos Gray/1.86Kg), B12UCX-1695IN  ","54,990",https://amazon.in//MSI-i5-12450H-Windows-GeForce-B12UCX-1695IN/dp/B0CV9S9VTD/ref=sr_1_93?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs&dib_tag=se&keywords=laptop&qid=1720543955&sprefix=laptop%2Caps%2C322&sr=8-93
33,"ASUS Vivobook 14, IntelCore i3-1215U 12th Gen, 14"" (35.56 cm) FHD, Thin and Light Laptop (8 GB RAM/512GB SSD/Win11/Office 2021/Fingerprint/42WHr /Silver/1.40 kg), X1404ZA-NK322WS  ","37,990",https://amazon.in//ASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK322WS/dp/B0CCPBPYSB/ref=sr_1_94?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs&dib_tag=se&keywords=laptop&qid=1720543955&sprefix=laptop%2Caps%2C322&sr=8-94
34,"ASUS Creator Series Vivobook 14X OLED 2023, Intel Core i5-12450H 12th Gen, 14.0-inch 90Hz, Creator/Gaming Laptop (16GB/512GB SSD/RTX 2050/Win11/FP/63WHr/Silver/1.40 kg),K3405ZFB-KM542WS  ","59,990",https://amazon.in//ASUS-Vivobook-i5-12450H-14-0-inch-K3405ZFB-KM542WS/dp/B0C37DYM4P/ref=sr_1_95?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs&dib_tag=se&keywords=laptop&qid=1720543955&sprefix=laptop%2Caps%2C322&sr=8-95
35,"Dell 14 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/14.0""(35.56cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Grey/1.48kg  ","35,990",https://amazon.in//Dell-14-Rheinland-Certified-Comfortview/dp/B0BQJ9HZPP/ref=sr_1_9?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TMpuecSesXxO13ir63QBGp-EkJK7CNoj2q_kHhW2puTiu2Zi2mrRg3ZyVIKMyj7hRd8O49t0dmfMWqMHv7awpjvRTwgEGaYKEFs_Z0Qma-ceTNXZbK-IYmqKzQieKY3XujvMXIV5MnJZs_BIwv3UJ9RgBojsOqkGlVYu6b-yUG3X3fzdY8e6LYqrShZMpmLADwHaggkpOqH39femdCmgF4k.BIbh5_CU1n_X_14ZgxFCDOS2_3SHKXIgmQwwfVLTBhM&dib_tag=se&keywords=laptop&qid=1720543913&sprefix=laptop%2Caps%2C322&sr=8-9
36,"HP Pavilion 14, 12th Gen Intel Core i5-1235U, 14-inch (35.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, FPR, 720p HD camera, Backlit KB (Win 11, MSO 2021, Silver, 1.41 kg), dv2014TU  ","60,990",https://amazon.in//HP-Pavilion-Micro-Edge-Graphics-14-dv2014TU/dp/B0B1M9HYBT/ref=sr_1_96?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs&dib_tag=se&keywords=laptop&qid=1720543955&sprefix=laptop%2Caps%2C322&sr=8-96
37,"(Refurbished) Dell Latitude 5490 Business 7th Gen Laptop PC (Intel Core i5-7300U, 8GB Ram, 256GB SSD, Camera, WiFi, Bluetooth) Win 10 Pro  ","17,929",https://amazon.in//Dell-Latitude-Bluetooth-Certified-Refurbished/dp/B07JYT4PZR/ref=sr_1_97?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs&dib_tag=se&keywords=laptop&qid=1720543955&sprefix=laptop%2Caps%2C322&sr=8-97
38,"Lenovo IdeaPad 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8 GB/256GB SDD/Windows 11 Home/1Yr ADP Free/Cloud Grey/1.3Kg), 82V6005EIN  ","24,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6005EIN/dp/B0CCS3F5LX/ref=sr_1_98?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs&dib_tag=se&keywords=laptop&qid=1720543955&sprefix=laptop%2Caps%2C322&sr=8-98
39,"Lenovo IdeaPad Slim 5 AMD Ryzen 5 7530U 14"" (35.5cm) WUXGA OLED Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Arctic Grey/1.46Kg), 82XE007DIN  ","59,190",https://amazon.in//Lenovo-IdeaPad-35-5cm-Backlit-82XE007DIN/dp/B0CHM91SJ3/ref=sr_1_99?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs&dib_tag=se&keywords=laptop&qid=1720543955&sprefix=laptop%2Caps%2C322&sr=8-99
40,"HONOR MagicBook X16 (2023), 12th Gen Intel Core i5-12450H (8GB/512GB NVMe SSD, 16-inch (40.64 cm) FHD IPS Anti-Glare Thin and Light Laptop/Windows 11/Backlit Keyboard/Fingerprint Login/1.75Kg), Gray  ","41,990",https://amazon.in//MagicBook-i5-12450H-Anti-Glare-Keyboard-Fingerprint/dp/B0BYK8TMYJ/ref=sr_1_100?crid=1KDYI612DEZCU&dib=eyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs&dib_tag=se&keywords=laptop&qid=1720543955&sprefix=laptop%2Caps%2C322&sr=8-100
41,"HP Pavilion 14, 11th Gen Intel Core i7-1195G7, 14-inch (35.6 cm), FHD, 16GB DDR4, 1TB SSD, Intel Iris Xe graphics, FPR, Backlit KB, Audio by B&O (Win 11, MSO 2019, Silver, 1.41 kg), dv1029TU  ","66,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo5NjA2MTMxNjk4NTUxOTA6MTcyMDU0Mzk1NTpzcF9idGY6MzAwMTY3MDI5OTQ2MjMyOjowOjo&url=%2FHP-Pavilion-i7-1195G7-graphics-dv1029TU%2Fdp%2FB09TSRGZL3%2Fref%3Dsr_1_101_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720543955%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
42,"MSI Thin 15, Intel Core i7-12650H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050, Cosmos Gray/1.86Kg), B12UCX-1694IN  ","64,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo5NjA2MTMxNjk4NTUxOTA6MTcyMDU0Mzk1NTpzcF9idGY6MzAwMjQ2MDg5NjYxMDMyOjowOjo&url=%2FMSI-i7-12650H-Windows-GeForce-B12UCX-1694IN%2Fdp%2FB0CV9S7ZV6%2Fref%3Dsr_1_102_sspa%3Fcrid%3D1KDYI612DEZCU%26dib%3DeyJ2IjoiMSJ9.HPq19XTaiqWfTDKytYXOT1igmG85_d2K76nYxTzyx4xhcyCno9ytS_ueguv-qOTh1EFdFQ5Wvle7aESFLQSmO_TghvYDocUUNbPOhlByxdSRdrXdSlgVpJGsUxZvGZmr6SR2xNY5puTtheVArvFqZ7uF0yxVk8o-MOx6H5EhxBbFFSTcV3QeU1hdkYiNI8_zkvy3BACbcloExWW8aco-dWzREFtT_6DfeIFGqRwBJjA.aV51Rt73HNe2zdfMeX3hViv_xEa8-qDBjUahS9KFiMs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720543955%26sprefix%3Dlaptop%252Caps%252C322%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
